x1,x2,y1,y2
-1.27518,-1.45294,-1.54075,-2.52482
-1.19884,-1.51877,-1.60087,-2.54831
-1.10541,-1.57576,-1.66675,-2.54923
-1.00162,-1.61543,-1.73112,-2.52057
-0.900962,-1.63354,-1.78557,-2.46626
-0.8114,-1.63359,-1.82801,-2.39723
-0.733579,-1.62094,-1.86061,-2.32168
-0.665763,-1.59948,-1.88594,-2.24394
-0.606122,-1.57166,-1.90594,-2.16622
-0.55318,-1.53902,-1.92198,-2.08966
-0.505811,-1.50261,-1.93498,-2.01495
-0.463144,-1.46314,-1.94564,-1.94249
-0.4245,-1.42114,-1.95443,-1.87252
-0.38933,-1.37701,-1.96174,-1.80523
-0.357184,-1.33105,-1.96785,-1.74072
-0.327682,-1.28352,-1.97297,-1.67907
-0.3005,-1.23462,-1.9773,-1.62034
-0.275352,-1.18454,-1.98095,-1.56456
-0.251981,-1.13342,-1.98406,-1.51176
-0.230157,-1.0814,-1.98671,-1.46194
-0.209665,-1.0286,-1.98898,-1.41509
-0.190306,-0.975136,-1.99093,-1.37121
-0.171891,-0.92111,-1.9926,-1.33028
-0.154239,-0.866619,-1.99404,-1.29225
-0.137179,-0.811757,-1.99529,-1.25709
-0.120543,-0.756613,-1.99636,-1.22473
-0.104172,-0.70127,-1.99729,-1.19512
-0.0879131,-0.64581,-1.99807,-1.16816
-0.0716233,-0.59031,-1.99872,-1.14375
-0.0551691,-0.534844,-1.99924,-1.12179
-0.0384317,-0.479478,-1.99963,-1.10215
-0.0213097,-0.424273,-1.99989,-1.08467
-0.00372366,-0.369281,-2,-1.06921
0.0143799,-0.314545,-1.99995,-1.05559
0.0330244,-0.260095,-1.99973,-1.04365
0.0522003,-0.205949,-1.99932,-1.03321
0.0718637,-0.152113,-1.99871,-1.02411
0.0919366,-0.0985786,-1.99789,-1.0162
0.11231,-0.0453232,-1.99684,-1.00935
0.132849,0.00768598,-1.99558,-1.00345
0.153399,0.0604918,-1.99411,-0.998434
0.173795,0.113144,-1.99243,-0.994275
0.193871,0.165697,-1.99058,-0.990978
0.213469,0.218204,-1.98858,-0.988586
0.232447,0.270718,-1.98645,-0.987179
0.250687,0.323286,-1.98423,-0.986866
0.268099,0.375945,-1.98195,-0.987782
0.284627,0.428724,-1.97964,-0.99008
0.300246,0.481642,-1.97733,-0.993924
0.314964,0.534703,-1.97504,-0.999485
0.328817,0.587902,-1.97278,-1.00693
0.341868,0.641221,-1.97056,-1.01642
0.354203,0.694633,-1.96839,-1.02812
0.365926,0.748101,-1.96624,-1.04215
0.377154,0.801581,-1.96412,-1.05865
0.388017,0.855019,-1.962,-1.07774
0.398653,0.90836,-1.95987,-1.09952
0.409208,0.961537,-1.95769,-1.12406
0.419831,1.01448,-1.95544,-1.15146
0.430678,1.06713,-1.95308,-1.18176
0.44191,1.11939,-1.95057,-1.21503
0.453691,1.17118,-1.94786,-1.25129
0.466192,1.22242,-1.94491,-1.2906
0.479592,1.27301,-1.94165,-1.33297
0.494077,1.32284,-1.93801,-1.37842
0.509846,1.37181,-1.93392,-1.42695
0.527112,1.41978,-1.92929,-1.47857
0.546106,1.46661,-1.924,-1.53326
0.567083,1.51213,-1.91792,-1.591
0.590329,1.55617,-1.91089,-1.65175
0.61617,1.59848,-1.90272,-1.71546
0.644988,1.6388,-1.89314,-1.78205
0.677232,1.67677,-1.88185,-1.8514
0.71345,1.71194,-1.86842,-1.92332
0.754323,1.74372,-1.85229,-1.99755
0.80071,1.77126,-1.83272,-2.07363
0.853711,1.79334,-1.80864,-2.15082
0.914704,1.80812,-1.77857,-2.2278
0.985219,1.81269,-1.7405,-2.30201
1.06606,1.80264,-1.6922,-2.36854
1.15445,1.77284,-1.63317,-2.41905
1.24102,1.72197,-1.5684,-2.44515
1.31554,1.65599,-1.50644,-2.4467
1.375,1.58243,-1.45237,-2.43062
1.42121,1.50587,-1.40719,-2.4036
1.45673,1.42847,-1.37037,-2.36997
1.48366,1.3512,-1.34118,-2.33237
1.50347,1.27457,-1.31893,-2.29238
1.51722,1.19882,-1.30309,-2.25105
1.52563,1.12412,-1.29324,-2.20909
1.52922,1.05056,-1.28899,-2.167
1.52833,0.97823,-1.29005,-2.12515
1.52319,0.907183,-1.2961,-2.08384
1.51396,0.837473,-1.30687,-2.04332
1.50072,0.769138,-1.32206,-2.00381
1.48352,0.702206,-1.34134,-1.96548
1.46236,0.636689,-1.36437,-1.92852
1.43727,0.572581,-1.39078,-1.89309
1.40824,0.509852,-1.42016,-1.85937
1.37531,0.448448,-1.45208,-1.82749
1.33852,0.388288,-1.48606,-1.79761
1.29796,0.329261,-1.52161,-1.76985
1.25376,0.271227,-1.55823,-1.74434
1.20608,0.214022,-1.59542,-1.72116
1.15516,0.15746,-1.63267,-1.70041
1.10126,0.101337,-1.6695,-1.68212
1.04468,0.0454423,-1.70548,-1.66633
0.985759,-0.010435,-1.7402,-1.65303
0.924872,-0.0664992,-1.77331,-1.64222
0.862391,-0.122939,-1.80452,-1.63386
0.798694,-0.179921,-1.8336,-1.6279
0.734147,-0.237586,-1.86038,-1.6243
0.669093,-0.296042,-1.88476,-1.62301
0.603846,-0.355366,-1.90666,-1.62398
0.538677,-0.415603,-1.92609,-1.62718
0.473814,-0.476768,-1.94306,-1.63259
0.409436,-0.538844,-1.95764,-1.64021
0.345669,-0.601792,-1.9699,-1.65003
0.282592,-0.665547,-1.97993,-1.66208
0.220235,-0.730028,-1.98784,-1.67639
0.15858,-0.795135,-1.9937,-1.69299
0.0975687,-0.860755,-1.99762,-1.71193
0.0371034,-0.92676,-1.99966,-1.73326
-0.0229498,-0.993013,-1.99987,-1.75702
-0.0827584,-1.05936,-1.99829,-1.78325
-0.142522,-1.12565,-1.99492,-1.81199
-0.202471,-1.19169,-1.98972,-1.84328
-0.262871,-1.25729,-1.98265,-1.87714
-0.324024,-1.32222,-1.97358,-1.91356
-0.386277,-1.38623,-1.96234,-1.95253
-0.450032,-1.449,-1.94871,-1.99402
-0.515759,-1.51017,-1.93235,-2.03792
-0.584023,-1.56925,-1.91283,-2.0841
-0.655513,-1.6256,-1.88952,-2.13229
-0.731086,-1.67834,-1.86159,-2.18206
-0.811805,-1.7262,-1.82783,-2.23265
-0.898945,-1.76723,-1.78659,-2.28266
-0.993751,-1.7984,-1.73564,-2.3294
-1.09631,-1.81524,-1.67275,-2.36783
-1.20267,-1.81308,-1.598,-2.39008
-1.30333,-1.79159,-1.51701,-2.38971
-1.39015,-1.75666,-1.43787,-2.36829
-1.46183,-1.71483,-1.36493,-2.3324
-1.52069,-1.66996,-1.29904,-2.28783
-1.56937,-1.6239,-1.23979,-2.2383
-1.60998,-1.57753,-1.18657,-2.18604
-1.64409,-1.53127,-1.13885,-2.13246
-1.67283,-1.48532,-1.09619,-2.07845
-1.69707,-1.43982,-1.05828,-2.02463
-1.71744,-1.39481,-1.02488,-1.97141
-1.73446,-1.35034,-0.995809,-1.91909
-1.74852,-1.30645,-0.970924,-1.8679
-1.7599,-1.26314,-0.950127,-1.81801
-1.76886,-1.22045,-0.933337,-1.76954
-1.77558,-1.1784,-0.920493,-1.7226
-1.7802,-1.13701,-0.91154,-1.67725
-1.7828,-1.09633,-0.90643,-1.63358
-1.78347,-1.05637,-0.905115,-1.59164
-1.78224,-1.01716,-0.90754,-1.55148
-1.77912,-0.978753,-0.913642,-1.51316
-1.7741,-0.941164,-0.923346,-1.47671
-1.76716,-0.904424,-0.936558,-1.44221
-1.75826,-0.86855,-0.953167,-1.4097
-1.74734,-0.833555,-0.973037,-1.37923
-1.73435,-0.799436,-0.996007,-1.35088
-1.71923,-0.766175,-1.02189,-1.3247
-1.70191,-0.733738,-1.05048,-1.30076
-1.68235,-0.702069,-1.08152,-1.27912
-1.66051,-0.67109,-1.11476,-1.25983
-1.63636,-0.640699,-1.14992,-1.24296
-1.6099,-0.610772,-1.18669,-1.22855
-1.58113,-0.581162,-1.22476,-1.21662
-1.5501,-0.551702,-1.2638,-1.20719
-1.51687,-0.52221,-1.3035,-1.20026
-1.48152,-0.492491,-1.34354,-1.1958
-1.44416,-0.462347,-1.38362,-1.19378
-1.40493,-0.431575,-1.42343,-1.19414
-1.36398,-0.399983,-1.46273,-1.1968
-1.32146,-0.367386,-1.50125,-1.20168
-1.27757,-0.333616,-1.53877,-1.20869
-1.23249,-0.298525,-1.57511,-1.21775
-1.18642,-0.261992,-1.61009,-1.22875
-1.13956,-0.223917,-1.64359,-1.24161
-1.09211,-0.184231,-1.6755,-1.25627
-1.04425,-0.142894,-1.70574,-1.27266
-0.99616,-0.0998901,-1.73426,-1.29075
-0.948002,-0.0552346,-1.76105,-1.31053
-0.899914,-0.00896606,-1.7861,-1.332
-0.852009,0.0388535,-1.80944,-1.35517
-0.804372,0.0881412,-1.83112,-1.3801
-0.757057,0.138797,-1.85118,-1.40683
-0.710085,0.190705,-1.8697,-1.43545
-0.663443,0.243739,-1.88675,-1.46602
-0.617089,0.297763,-1.90242,-1.49863
-0.570947,0.352633,-1.91677,-1.53337
-0.524916,0.408202,-1.92989,-1.57032
-0.478864,0.464319,-1.94183,-1.60955
-0.432637,0.52083,-1.95265,-1.65115
-0.386058,0.577578,-1.96239,-1.69517
-0.338927,0.634404,-1.97107,-1.74167
-0.291019,0.691144,-1.97871,-1.79068
-0.242089,0.747627,-1.98529,-1.84225
-0.191861,0.803674,-1.99078,-1.89638
-0.140028,0.859088,-1.99509,-1.95306
-0.0862436,0.913656,-1.99814,-2.01228
-0.0301092,0.967134,-1.99977,-2.07398
0.0288412,1.01923,-1.99979,-2.13807
0.0911643,1.06961,-1.99792,-2.20442
0.157542,1.11783,-1.99379,-2.2728
0.228831,1.16331,-1.98687,-2.34288
0.306137,1.20528,-1.97643,-2.41409
0.390917,1.24258,-1.96142,-2.48551
0.485089,1.27351,-1.94028,-2.55542
0.590989,1.29531,-1.91069,-2.62057
0.710353,1.30383,-1.8696,-2.67445
0.840126,1.2944,-1.81499,-2.70585
0.967237,1.26711,-1.75056,-2.70454
1.07784,1.22922,-1.68471,-2.67319
1.1691,1.18768,-1.62272,-2.62255
1.24412,1.14573,-1.56594,-2.56109
1.30646,1.10455,-1.51432,-2.49373
1.35883,1.06449,-1.46751,-2.42321
1.40317,1.02565,-1.42517,-2.35117
1.44087,0.988017,-1.38704,-2.27862
1.47295,0.951564,-1.35293,-2.20624
1.50017,0.916249,-1.32268,-2.13449
1.52311,0.882043,-1.2962,-2.06369
1.54221,0.848924,-1.27342,-1.99409
1.55781,0.816883,-1.25428,-1.92586
1.5702,0.785922,-1.23874,-1.85915
1.57956,0.756054,-1.22677,-1.79408
1.58607,0.727303,-1.21836,-1.73073
1.58981,0.6997,-1.21346,-1.6692
1.59089,0.673287,-1.21206,-1.60957
1.58933,0.648108,-1.2141,-1.55189
1.58516,0.624214,-1.21953,-1.49626
1.57839,0.601656,-1.22829,-1.44274
1.56899,0.580484,-1.24026,-1.39142
1.55695,0.560745,-1.25535,-1.34238
1.54222,0.542474,-1.2734,-1.29571
1.52478,0.525695,-1.29423,-1.25151
1.50459,0.510415,-1.31765,-1.20987
1.48163,0.496621,-1.34342,-1.1709
1.45588,0.484273,-1.37128,-1.13467
1.42735,0.473306,-1.40096,-1.10128
1.39606,0.463625,-1.43214,-1.0708
1.36205,0.45511,-1.46452,-1.04326
1.32538,0.447614,-1.49778,-1.0187
1.28613,0.440973,-1.53163,-0.997103
1.24437,0.435008,-1.56574,-0.97843
1.2002,0.429534,-1.59985,-0.96261
1.15372,0.42437,-1.63369,-0.949544
1.10501,0.419344,-1.66702,-0.939104
1.05418,0.414301,-1.69962,-0.931143
1.0013,0.40911,-1.7313,-0.925501
0.946448,0.403665,-1.76188,-0.922011
0.889691,0.39789,-1.79121,-0.920507
0.831088,0.391737,-1.81915,-0.920831
0.770694,0.385187,-1.84554,-0.922839
0.708562,0.378245,-1.87028,-0.926408
0.644746,0.370941,-1.89323,-0.93144
0.579306,0.363323,-1.91426,-0.937866
0.512309,0.355452,-1.93327,-0.94565
0.443838,0.3474,-1.95013,-0.954791
0.373994,0.339239,-1.96472,-0.965325
0.3029,0.331042,-1.97693,-0.977326
0.230709,0.322869,-1.98665,-0.990905
0.157605,0.314767,-1.99378,-1.00621
0.08381,0.306758,-1.99824,-1.02341
0.00958474,0.298836,-1.99998,-1.04272
-0.0647684,0.290964,-1.99895,-1.06436
-0.138907,0.283065,-1.99517,-1.08856
-0.21245,0.275029,-1.98868,-1.11555
-0.284986,0.266706,-1.97959,-1.14554
-0.35608,0.257916,-1.96805,-1.17874
-0.425285,0.248454,-1.95426,-1.21529
-0.492155,0.238096,-1.9385,-1.25532
-0.556255,0.226613,-1.92109,-1.2989
-0.617177,0.213778,-1.90239,-1.34605
-0.674549,0.199375,-1.88281,-1.39675
-0.72804,0.183209,-1.86278,-1.45093
-0.777368,0.165111,-1.84274,-1.50848
-0.822297,0.144939,-1.82314,-1.56926
-0.862639,0.122583,-1.8044,-1.63311
-0.898241,0.0979599,-1.78694,-1.69986
-0.928984,0.0710143,-1.77115,-1.76931
-0.954765,0.0417107,-1.75739,-1.84127
-0.975491,0.0100306,-1.74597,-1.91552
-0.991059,-0.0240346,-1.73718,-1.99187
-1.00135,-0.0604894,-1.73127,-2.07008
-1.00619,-0.0993407,-1.72846,-2.14993
-1.00535,-0.140605,-1.72895,-2.23115
-0.998534,-0.184315,-1.7329,-2.31345
-0.985289,-0.230528,-1.74046,-2.39646
-0.965006,-0.279337,-1.75179,-2.4797
-0.936824,-0.330877,-1.76702,-2.56252
-0.899524,-0.385338,-1.7863,-2.64398
-0.851351,-0.442971,-1.80975,-2.72256
-0.789762,-0.504045,-1.83746,-2.79578
-0.711202,-0.568664,-1.86928,-2.85906
-0.611759,-0.635973,-1.90414,-2.90385
-0.492135,-0.701911,-1.93851,-2.91625
-0.36697,-0.75812,-1.96605,-2.88637
-0.255316,-0.799421,-1.98364,-2.82265
-0.162871,-0.827591,-1.99336,-2.74045
-0.0873098,-0.846027,-1.99809,-2.64951
-0.0253374,-0.857241,-1.99984,-2.55476
0.025631,-0.862866,-1.99984,-2.45872
0.0674553,-0.863963,-1.99886,-2.36281
0.101472,-0.861254,-1.99742,-2.2679
0.128661,-0.855243,-1.99586,-2.17455
0.149755,-0.846296,-1.99439,-2.08316
0.165316,-0.834684,-1.99316,-1.99403
0.175779,-0.820613,-1.99226,-1.9074
0.181493,-0.804244,-1.99175,-1.82345
0.182737,-0.785701,-1.99163,-1.74238
0.179742,-0.765087,-1.99191,-1.66434
0.172699,-0.742484,-1.99253,-1.58949
0.161774,-0.717962,-1.99345,-1.51798
0.147113,-0.691583,-1.99458,-1.44998
0.128847,-0.663403,-1.99585,-1.38565
0.107103,-0.633478,-1.99713,-1.32516
0.0820044,-0.601863,-1.99832,-1.26871
0.0536793,-0.568619,-1.99928,-1.2165
0.0222661,-0.533818,-1.99988,-1.16875
-0.0120792,-0.497543,-1.99996,-1.12571
-0.0491755,-0.459899,-1.9994,-1.08764
-0.0888058,-0.421016,-1.99803,-1.05482
-0.130706,-0.381059,-1.99572,-1.02757
-0.174553,-0.340234,-1.99237,-1.00619
-0.219954,-0.298795,-1.98787,-0.990981
-0.266437,-0.257049,-1.98217,-0.982217
-0.313458,-0.215344,-1.97528,-0.980108
-0.360414,-0.174062,-1.96726,-0.984774
-0.406671,-0.133593,-1.95822,-0.996226
-0.451601,-0.0943089,-1.94835,-1.01435
-0.494621,-0.0565357,-1.93787,-1.03894
-0.535227,-0.0205383,-1.92705,-1.06968
-0.573001,0.0134878,-1.91616,-1.1062
-0.607623,0.0454136,-1.90546,-1.14814
-0.638855,0.0751669,-1.89522,-1.1951
-0.666532,0.10272,-1.88567,-1.24672
-0.690542,0.128078,-1.87701,-1.30267
-0.710811,0.151266,-1.86942,-1.36265
-0.727287,0.172321,-1.86308,-1.42638
-0.739932,0.191286,-1.85809,-1.49363
-0.748707,0.208202,-1.85457,-1.56418
-0.753564,0.223104,-1.8526,-1.63785
-0.754442,0.236018,-1.85225,-1.71445
-0.751254,0.246961,-1.85354,-1.79383
-0.743883,0.255931,-1.85651,-1.87582
-0.732167,0.262908,-1.86116,-1.96028
-0.715897,0.267852,-1.86748,-2.04703
-0.694792,0.270691,-1.87544,-2.1359
-0.668489,0.271322,-1.88497,-2.22667
-0.636506,0.269595,-1.89601,-2.31907
-0.598209,0.2653,-1.90844,-2.41277
-0.55275,0.258146,-1.9221,-2.50729
-0.498966,0.247725,-1.93676,-2.60193
-0.435243,0.233454,-1.95207,-2.6956
-0.359282,0.214494,-1.96746,-2.78648
-0.267823,0.189624,-1.98199,-2.87122
-0.156718,0.157226,-1.99385,-2.94329
-0.0236955,0.116157,-1.99986,-2.99003
0.121732,0.0692752,-1.99629,-2.99492
0.256974,0.0244693,-1.98342,-2.95602
0.370168,-0.0135425,-1.96545,-2.8889
0.462857,-0.0447872,-1.9457,-2.80727
0.539324,-0.0704748,-1.92591,-2.71847
0.603037,-0.0916645,-1.90692,-2.62622
0.656444,-0.109121,-1.8892,-2.53256
0.701256,-0.123381,-1.87303,-2.43869
0.738693,-0.134823,-1.85858,-2.34538
0.769643,-0.143717,-1.84598,-2.25314
0.794761,-0.150254,-1.83531,-2.16234
0.814539,-0.154566,-1.82662,-2.07326
0.829347,-0.156744,-1.81994,-1.98615
0.839463,-0.156842,-1.8153,-1.90118
0.845094,-0.154889,-1.81268,-1.81853
0.846392,-0.150888,-1.81208,-1.73838
0.843465,-0.144828,-1.81344,-1.66087
0.836387,-0.136679,-1.81672,-1.58619
0.825208,-0.126402,-1.82182,-1.51451
0.809962,-0.113947,-1.82865,-1.44604
0.790675,-0.099264,-1.83707,-1.38099
0.767374,-0.0822996,-1.84693,-1.31962
0.740099,-0.0630084,-1.85802,-1.26219
0.708914,-0.0413587,-1.87014,-1.20902
0.673921,-0.0173409,-1.88304,-1.16043
0.635278,0.00902095,-1.89642,-1.11681
0.59321,0.037658,-1.91,-1.07852
0.548028,0.0684448,-1.92345,-1.04596
0.500134,0.10119,-1.93646,-1.01948
0.450022,0.135634,-1.94871,-0.999418
0.398265,0.171451,-1.95995,-0.986007
0.345493,0.208269,-1.96993,-0.979393
0.292353,0.245688,-1.97852,-0.979606
0.239479,0.283308,-1.98561,-0.986572
0.187461,0.320752,-1.9912,-1.00012
0.136822,0.357683,-1.99531,-1.02001
0.0880157,0.39381,-1.99806,-1.04596
0.0414256,0.428892,-1.99957,-1.07769
-0.00262746,0.46273,-2,-1.11488
-0.0438753,0.495166,-1.99952,-1.15724
-0.0820923,0.526069,-1.99831,-1.2045
-0.117086,0.555336,-1.99657,-1.2564
-0.148691,0.582881,-1.99447,-1.3127
-0.176758,0.608633,-1.99217,-1.37317
-0.201149,0.63253,-1.98986,-1.43761
-0.221734,0.654516,-1.98767,-1.50581
-0.23838,0.674537,-1.98574,-1.5776
-0.250949,0.692538,-1.98419,-1.65278
-0.259288,0.70846,-1.98312,-1.7312
-0.263223,0.722234,-1.9826,-1.81268
-0.262547,0.733777,-1.98269,-1.89704
-0.257012,0.742988,-1.98342,-1.98409
-0.246308,0.749735,-1.98478,-2.07365
-0.230046,0.753851,-1.98673,-2.16546
-0.207727,0.755113,-1.98918,-2.25926
-0.1787,0.753224,-1.992,-2.35466
-0.142096,0.747776,-1.99495,-2.45116
-0.0967359,0.738194,-1.99766,-2.54801
-0.0409798,0.723645,-1.99958,-2.64406
0.027479,0.702876,-1.99981,-2.73727
0.111786,0.673971,-1.99687,-2.82389
0.215345,0.634173,-1.98837,-2.89644
0.337479,0.580995,-1.97132,-2.94122
0.464098,0.516888,-1.94541,-2.94401
0.575061,0.450114,-1.91554,-2.90771
0.664035,0.386254,-1.88655,-2.84719
0.733969,0.326632,-1.86045,-2.77373
0.78883,0.27108,-1.83786,-2.6934
0.831623,0.219185,-1.8189,-2.60942
0.864433,0.170579,-1.80354,-2.52365
0.888708,0.124982,-1.7917,-2.43724
0.905464,0.082193,-1.78329,-2.35094
0.915423,0.0420727,-1.7782,-2.2653
0.919106,0.00452672,-1.7763,-2.18071
0.916892,-0.0305057,-1.77744,-2.0975
0.909055,-0.0630619,-1.78147,-2.01596
0.895799,-0.0931648,-1.78817,-1.93633
0.877277,-0.12083,-1.79733,-1.85883
0.853616,-0.146071,-1.80868,-1.78367
0.824925,-0.16891,-1.82195,-1.71108
0.791317,-0.189379,-1.8368,-1.64126
0.752917,-0.207526,-1.85287,-1.57439
0.709874,-0.223425,-1.86978,-1.51068
0.662371,-0.23717,-1.88713,-1.45029
0.61063,-0.248885,-1.9045,-1.39339
0.554919,-0.258723,-1.92147,-1.34011
0.495549,-0.266857,-1.93764,-1.29054
0.432876,-0.273486,-1.95259,-1.24474
0.367288,-0.278821,-1.96599,-1.20274
0.299204,-0.283079,-1.97749,-1.16451
0.229058,-0.286476,-1.98684,-1.12997
0.157287,-0.289215,-1.99381,-1.09902
0.0843191,-0.29148,-1.99822,-1.07152
0.0105643,-0.293425,-1.99997,-1.0473
-0.0635975,-0.295176,-1.99899,-1.02617
-0.137821,-0.296825,-1.99525,-1.00797
-0.2118,-0.298431,-1.98875,-0.992513
-0.285264,-0.300027,-1.97955,-0.979661
-0.357983,-0.301622,-1.9677,-0.969291
-0.429756,-0.30321,-1.95328,-0.961321
-0.500408,-0.30478,-1.93639,-0.955708
-0.569785,-0.306321,-1.91712,-0.95245
-0.637743,-0.307834,-1.8956,-0.951583
-0.704144,-0.309335,-1.87195,-0.953183
-0.768851,-0.310868,-1.84631,-0.957351
-0.831719,-0.312503,-1.81886,-0.964214
-0.892594,-0.314343,-1.78977,-0.973911
-0.951314,-0.316521,-1.75926,-0.986579
-1.00771,-0.319197,-1.72758,-1.00235
-1.06159,-0.322554,-1.695,-1.02133
-1.11279,-0.326786,-1.66184,-1.04361
-1.16113,-0.332093,-1.62843,-1.06924
-1.20646,-0.338667,-1.59513,-1.09821
-1.24864,-0.346684,-1.56234,-1.13051
-1.28756,-0.356295,-1.53043,-1.16607
-1.32313,-0.367623,-1.49978,-1.2048
-1.35531,-0.380758,-1.47076,-1.24659
-1.38407,-0.395755,-1.44373,-1.29131
-1.40942,-0.412641,-1.41899,-1.33882
-1.43138,-0.431414,-1.39683,-1.38898
-1.44999,-0.452049,-1.37751,-1.44166
-1.46528,-0.474505,-1.36123,-1.49672
-1.47731,-0.498726,-1.34817,-1.55404
-1.48609,-0.52465,-1.33848,-1.6135
-1.49165,-0.552211,-1.33228,-1.67499
-1.49399,-0.581347,-1.32966,-1.73841
-1.49308,-0.611995,-1.33069,-1.80365
-1.48884,-0.644104,-1.33542,-1.87061
-1.48117,-0.677629,-1.34392,-1.93917
-1.46992,-0.712537,-1.35623,-2.0092
-1.45484,-0.74881,-1.37238,-2.08056
-1.43565,-0.786441,-1.39244,-2.15305
-1.41194,-0.825439,-1.41648,-2.22643
-1.38316,-0.865831,-1.4446,-2.30038
-1.3486,-0.907654,-1.47692,-2.37445
-1.30727,-0.950954,-1.51362,-2.44798
-1.25783,-0.995765,-1.55494,-2.51999
-1.19839,-1.04206,-1.60121,-2.58891
-1.12626,-1.08958,-1.65274,-2.65206
-1.03784,-1.13743,-1.70965,-2.70467
-0.92963,-1.18281,-1.77082,-2.73824
-0.803627,-1.21906,-1.83144,-2.74107
-0.673832,-1.23811,-1.88307,-2.70865
-0.554966,-1.23879,-1.92146,-2.65111
-0.450806,-1.22555,-1.94853,-2.5808
-0.359508,-1.20273,-1.96742,-2.50499
-0.27852,-1.17316,-1.98051,-2.42729
-0.205763,-1.13864,-1.98939,-2.34958
-0.139678,-1.10033,-1.99512,-2.27288
-0.0790989,-1.05902,-1.99844,-2.19781
-0.0231299,-1.0153,-1.99987,-2.12473
0.0289323,-0.969603,-1.99979,-2.0539
0.0776559,-0.922259,-1.99849,-1.98548
0.123512,-0.873549,-1.99618,-1.91957
0.166899,-0.823702,-1.99302,-1.85625
0.208165,-0.772918,-1.98914,-1.79555
0.247613,-0.721374,-1.98461,-1.7375
0.285518,-0.669231,-1.97951,-1.6821
0.32213,-0.61664,-1.97389,-1.62935
0.357679,-0.563745,-1.96776,-1.5792
0.392376,-0.510683,-1.96113,-1.53162
0.426421,-0.457593,-1.95401,-1.48655
0.459995,-0.404608,-1.94638,-1.44393
0.493267,-0.351865,-1.93822,-1.40366
0.526391,-0.2995,-1.92948,-1.36566
0.559502,-0.247648,-1.92015,-1.3298
0.592714,-0.196445,-1.91015,-1.29597
0.626121,-0.146026,-1.89947,-1.26402
0.659791,-0.0965216,-1.88803,-1.23382
0.693766,-0.0480602,-1.87582,-1.20522
0.728059,-0.000762992,-1.86277,-1.17807
0.762658,0.0452565,-1.84888,-1.15222
0.79752,0.0898942,-1.83411,-1.12752
0.832581,0.133056,-1.81846,-1.10385
0.867756,0.174662,-1.80194,-1.0811
0.902939,0.21464,-1.78457,-1.05915
0.938017,0.252935,-1.76639,-1.03792
0.972867,0.2895,-1.74744,-1.01736
1.00736,0.324303,-1.72778,-0.997415
1.04138,0.357321,-1.70749,-0.978063
1.07479,0.388542,-1.68666,-0.959294
1.10749,0.41796,-1.66537,-0.941115
1.13937,0.445581,-1.64372,-0.923549
1.17035,0.471415,-1.62182,-0.906628
1.20033,0.495479,-1.59975,-0.890397
1.22926,0.517796,-1.57763,-0.874908
1.25707,0.538392,-1.55556,-0.860219
1.28372,0.557298,-1.53365,-0.846394
1.30917,0.574547,-1.51197,-0.833502
1.33341,0.590175,-1.49064,-0.821613
1.35641,0.60422,-1.46974,-0.810799
1.37817,0.616723,-1.44936,-0.801134
1.39869,0.627725,-1.42956,-0.792692
1.41798,0.63727,-1.41044,-0.785544
1.43604,0.6454,-1.39204,-0.779765
1.4529,0.652161,-1.37444,-0.775425
1.46856,0.657598,-1.35769,-0.772595
1.48306,0.661759,-1.34184,-0.771344
1.49641,0.664691,-1.32694,-0.771739
1.50864,0.666441,-1.31302,-0.773845
1.51976,0.667061,-1.30012,-0.777727
1.52982,0.666599,-1.28828,-0.783446
1.53881,0.665108,-1.27752,-0.791063
1.54678,0.66264,-1.26787,-0.800636
1.55372,0.65925,-1.25934,-0.812221
1.55967,0.654992,-1.25197,-0.825873
1.56463,0.649925,-1.24577,-0.841642
1.56861,0.644105,-1.24075,-0.859579
1.57161,0.637591,-1.23694,-0.87973
1.57365,0.630445,-1.23436,-0.902138
1.5747,0.622725,-1.23301,-0.926845
1.57478,0.614494,-1.23291,-0.953886
1.57385,0.605812,-1.2341,-0.983296
1.57191,0.596739,-1.23657,-1.0151
1.56892,0.587335,-1.24036,-1.04934
1.56486,0.577659,-1.24547,-1.08602
1.5597,0.567768,-1.25193,-1.12516
1.55339,0.557718,-1.25976,-1.16679
1.54588,0.547563,-1.26896,-1.2109
1.53711,0.537358,-1.27956,-1.25751
1.52704,0.527152,-1.29157,-1.30662
1.51558,0.516999,-1.305,-1.35823
1.50266,0.506947,-1.31985,-1.41234
1.48819,0.497048,-1.33614,-1.46892
1.47208,0.487352,-1.35388,-1.52799
1.45421,0.477912,-1.37306,-1.5895
1.43445,0.468781,-1.39368,-1.65345
1.41267,0.460017,-1.41575,-1.7198
1.38871,0.451681,-1.43926,-1.78851
1.36238,0.443839,-1.46421,-1.85953
1.33347,0.436563,-1.49059,-1.93281
1.30172,0.429935,-1.51839,-2.00827
1.26686,0.424046,-1.5476,-2.08582
1.22851,0.419,-1.57821,-2.16532
1.18627,0.414921,-1.6102,-2.24662
1.13962,0.411954,-1.64356,-2.32949
1.08789,0.410272,-1.67824,-2.41365
1.03028,0.41009,-1.71421,-2.49867
0.965672,0.411672,-1.75142,-2.58394
0.892619,0.415354,-1.78976,-2.66852
0.809097,0.421554,-1.82903,-2.75089
0.712285,0.430763,-1.86886,-2.82842
0.598448,0.44339,-1.90837,-2.89627
